id,name,host_id,host_name,neighbourhood,lattitude,lognitute,neighbourhood_group,room_type,price,weekly_price,monthly_price,minimum_nights,amenities,country,state,review_rating_percentage,review_score_cleaniness,review_score_location
13227163,Apartment in the centre with parking,74215308,Alcino,,-8.59966,41.15207,,Entire home/apt,55,1347,5390,5,"['TV', 'Cable TV', 'Wifi', 'Kitchen', 'Free parking on premises', 'Smoking allowed', 'Elevator', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_50', 'Hot water', 'Host greets you']",Portugal,Porto,86,9,9
127208,B & B  Room Yoga Garden's Place,630252,Aurora,,-8.59097,41.1541,,Private room,25,1347,5390,1,"['TV', 'Wifi', 'Kitchen', 'Doorman', 'Gym', 'Breakfast', 'Pets live on this property', 'Cat(s)', 'Indoor fireplace', 'Family/kid friendly', 'Suitable for events', 'Washer', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Lock on bedroom door', '24-hour check-in', 'Hangers', 'Hair dryer', 'Laptop friendly workspace', 'Private entrance', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Stove']",Portugal,Porto,97,10,9
12713962,"Breathtaking Ocean Beach Condo Kaanapali , Maui!",50604783,Karlos,,-156.64867,21.00432,Westside,Entire home/apt,150,1347,5390,7,"['TV', 'Cable TV', 'Pool', 'Kitchen', 'Free parking on premises', 'Family/kid friendly', 'Suitable for events', 'Washer', 'Dryer', 'Essentials', 'Shampoo', 'Hangers', 'Laptop friendly workspace', 'Private living room', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Long term stays allowed', 'Wide hallway clearance', 'Wide doorway', 'Well-lit path to entrance', 'Disabled parking spot', 'Other', 'Waterfront', 'Beachfront']",United States,Maui,92,10,10
13063671,8th floor Delightful Balcony Suite w/ Ocean Views,43793840,Mark,Waikiki,-157.82086,21.27285,Honolulu,Entire home/apt,142,1347,5390,1,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Paid parking off premises', 'Elevator', 'Free street parking', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private entrance', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Luggage dropoff allowed', 'Long term stays allowed', 'Host greets you', 'Paid parking on premises']",United States,Oahu,87,9,10
12774820,Lachine room+Free parking+Airport,34276082,Zzh,Lachine,-73.69275,45.44423,Lachine,Private room,78,1347,5390,1,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Pool', 'Kitchen', 'Free parking on premises', 'Gym', 'Breakfast', 'Elevator', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace']",Canada,Montreal,93,9,9
12757761,Renovated 2 Bedroom/2 Bathroom Apartment P0305,13826429,Maya,Mont-Royal,-73.65637,45.5169,Mont-Royal,Entire home/apt,195,1347,5390,30,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Elevator', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Luggage dropoff allowed', 'Long term stays allowed', 'Host greets you']",Canada,Montreal,80,10,9
12805730,Private room (Kurtuluş/İstanbul),69792132,Sefa,,28.9814,41.0457,Şişli,Private room,121,1347,5390,1,"['Internet', 'Wifi', 'Kitchen', 'Smoking allowed', 'Pets allowed', 'Heating', 'Washer', 'Essentials', 'Shampoo', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",Turkey,Istanbul,93,9,9
12857433,Experience Dolphins Frolicing on the Kona Coast,7624796,Robert,Island of Hawaiʻi,-155.88096,19.39935,Island of Hawaiʻi,Entire home/apt,135,1347,5390,2,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Free parking on premises', 'Family/kid friendly', 'Suitable for events', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_50']",United States,The Big Island,95,9,10
12893035,Hawaii by the Sea~Walk,4197248,Adrienne And Christopher,,-155.99708,19.64393,Kailua/Kona,Entire home/apt,97,1347,5390,1,"['TV', 'Wifi', 'Pool', 'Kitchen', 'Free parking on premises', 'Washer', 'Dryer', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Self check-in', 'Keypad']",United States,The Big Island,93,9,10
13016251,F1 weekend appartement à louer,71836886,Veronica,Lachine,-73.69114,45.44134,Lachine,Entire home/apt,240,1347,5390,3,"['TV', 'Wifi', 'Kitchen', 'Heating', 'Family/kid friendly', 'Smoke detector', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_50']",Canada,Montreal,93,9,9
13063723,Bragas House - Porto Center 2C,72363890,Bragas,,-8.61479,41.15309,,Private room,32,1347,5390,2,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Paid parking off premises', 'Smoking allowed', 'Washer', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', '24-hour check-in', 'Hangers', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Hot water', 'Host greets you']",Portugal,Porto,87,9,9
13145113,아담하고 느낌이 편안한 방 Modern and cosy,73300725,Sibang,,151.21532,-33.89307,Redfern,Private room,569,1347,5390,1,[''],Australia,Sydney,93,9,9
12762087,Casa S. Miguel 6 - The Yellow House,69426488,Ana,,-8.61492,41.14228,,Entire home/apt,150,1347,5390,2,"['TV', 'Cable TV', 'Wifi', 'Kitchen', 'Smoking allowed', 'Pets allowed', 'Free street parking', 'Heating', 'Family/kid friendly', 'Suitable for events', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Keypad', 'Private living room', 'Private entrance', 'Bathtub', 'High chair', 'Crib', 'Pack ’n Play/travel crib', 'Room-darkening shades', 'Children’s dinnerware', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Beach essentials', 'Luggage dropoff allowed', 'Long term stays allowed', 'Cleaning before checkout']",Portugal,Porto,99,10,10
12889319,home,47579953,Kemal,,29.03163,40.9939,Kadıköy,Private room,63,1347,5390,10,"['Wifi', 'Kitchen', 'Free parking on premises', 'Smoking allowed', 'Heating', 'Family/kid friendly', 'Suitable for events', 'Washer', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Laptop friendly workspace']",Turkey,Istanbul,93,9,9
12971023,Quarto durante Olimpíadas/Room for Olympics period,71356914,Rafaela,Copacabana,-43.18883107,-22.97404499,Copacabana,Private room,578,1347,5390,3,"['TV', 'Wifi', 'Kitchen', 'Breakfast', 'Elevator', 'Washer', 'Essentials', 'Shampoo', 'Hair dryer', 'Iron', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",Brazil,Rio De Janeiro,93,9,9
13045429,"Aloha Adventure, Family Friendly Tropical Vacation",72178968,Ivan,Waikiki,-157.8326,21.28648,Oʻahu,Entire home/apt,249,1347,5390,3,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Elevator', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Private entrance', 'Bathtub', 'Pack ’n Play/travel crib', 'Room-darkening shades']",United States,Oahu,86,9,9
13110019,Modern Apartment close to the Beach,72879463,Lucia,,-8.74634,41.34608,,Entire home/apt,120,1347,5390,2,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Wheelchair accessible', 'Kitchen', 'Elevator', 'Free street parking', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Building staff', 'Hot water', 'Long term stays allowed']",Portugal,Porto,100,10,10
13112091,"Studio, 20mins from airport,Istanbul Asian side",72903056,Seniz,,29.15641,40.91298,,Entire home/apt,121,1347,5390,13,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Pool', 'Kitchen', 'Free parking on premises', 'Doorman', 'Gym', 'Elevator', 'Free street parking', 'Hot tub', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Laptop friendly workspace', 'Self check-in', 'Building staff', 'Hot water', 'Long term stays allowed']",Turkey,Istanbul,97,9,9
1321603,Very special island bed and brunch,7101594,Ann,,151.23946,-33.53785,,Private room,139,684,2415,1,"['TV', 'Air conditioning', 'Pets allowed', 'Breakfast', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private entrance', 'Baby bath', 'Crib', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Long term stays allowed', 'Host greets you']",Australia,Sydney,91,9,10
13242217,One bdrm apt in Central/Sheung Wan next to Soho,37153965,Daniel,Sheung Wan,114.15096,22.284,Central & Western District,Entire home/apt,416,1347,5390,3,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Pool', 'Kitchen', 'Doorman', 'Elevator', 'Buzzer/wireless intercom', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Hot water', 'Other']",Hong Kong,Hong Kong,97,10,10
13249697,1 bed great location,74491713,Egemen,,29.08174,41.05077,Üsküdar,Entire home/apt,264,1582,5273,1,[''],Turkey,Istanbul,93,9,9
13066822,"Kuhio Shores 215: Oceanfront, AC, Whale Watching Views",42618840,Great Vacation Retreats,,-159.47467,21.88174,Kauaʻi,Entire home/apt,400,1347,5390,5,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Elevator', 'Family/kid friendly', 'Smoke detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'TV']",United States,Kauai,100,10,10
13113064,Cozy Comfy Suite of Rockaway Beach,52188020,John,The Rockaways,-73.79248,40.59058,The Rockaways,Private room,125,1347,5390,1,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Free parking on premises', 'Heating', 'Smoke detector', 'Carbon monoxide detector', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Self check-in', 'Smart lock', 'Private entrance']",United States,New York,88,10,9
13146333,~TROPICAL DREAM VACATION~ Ocean View,740644,Gina,Waikiki,-157.83334,21.2862,Honolulu,Entire home/apt,99,1347,5390,1,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Pool', 'Kitchen', 'Gym', 'Elevator', 'Hot tub', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'Self check-in', 'Lockbox', 'Private entrance', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove', 'BBQ grill', 'Luggage dropoff allowed', 'Wide hallway clearance', 'Step-free access', 'Wide doorway', 'Flat path to front door', 'Well-lit path to entrance', 'Disabled parking spot', 'Step-free access', 'Wide doorway', 'Wide clearance to bed', 'Accessible-height bed', 'Step-free access', 'Wide doorway', 'Accessible-height toilet', 'Step-free access', 'Wide entryway', 'Paid parking on premises']",United States,Oahu,93,10,9
12857841,Blue Mosque Special Apartment!,70277619,Ramazan,,28.97362,41.00493,Sultanahmet,Entire home/apt,765,1347,5390,5,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Kitchen', 'Heating', 'Family/kid friendly', 'Suitable for events', 'Washer', 'Dryer', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace']",Turkey,Istanbul,100,9,10
12906100,Modern West Kowloon Based Apartment,70727802,Govinda,Tai Kok Sui,114.15992,22.32324,Yau Tsim Mong,Private room,502,1347,5390,3,"['TV', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Pool', 'Kitchen', 'Doorman', 'Gym', 'Elevator', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Smoke detector', 'Essentials', '24-hour check-in', 'Iron', 'Hot water', 'Host greets you']",Hong Kong,Hong Kong,92,10,10
13045223,"Sunny, private room on St. Denis",33813811,Stephanie,Quartier des Spectacles,-73.56646,45.51778,Quartier des Spectacles,Private room,20,1347,5390,2,"['Internet', 'Wifi', 'Kitchen', 'Heating', 'Washer', 'Dryer', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",Canada,Montreal,94,9,10
13123668,Haena to re-open in 2019! Ocean Views! Newly added A/C in all rooms! - Haena Kai,680107,Kahea,Kauaʻi,-159.54745,22.22264,Kauaʻi,Entire home/apt,604,1347,5390,3,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Washer', 'Dryer', 'Smoke detector', 'Fire extinguisher', 'Essentials', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private living room', 'Private entrance', 'Babysitter recommendations', 'Coffee maker', 'Refrigerator', 'BBQ grill', 'Patio or balcony']",United States,Kauai,100,10,9
13161668,Eliseos Luxury Apartment HUTB-001281,10249776,Schwarz,Dreta de l'Eixample,2.16524,41.39478,Dreta de l'Eixample,Entire home/apt,300,1347,5390,3,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Pets allowed', 'Elevator', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Bathtub', 'Babysitter recommendations', 'Hot water', 'Luggage dropoff allowed', 'Long term stays allowed', 'Host greets you']",Spain,Barcelona,94,10,10
13217170,Cozy Apartment in Bed-Stuy,64172780,Eleni,Bedford-Stuyvesant,-73.95375,40.68604,Bedford-Stuyvesant,Private room,50,1347,5390,1,"['Wifi', 'Air conditioning', 'Kitchen', 'Breakfast', 'Heating', 'Family/kid friendly', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'translation missing: en.hosting_amenity_50']",United States,New York,89,8,10
1325472,"Sunny, Huge, Quiet Room Doorman Bld",7182180,Lee,Washington Heights,-73.93789,40.85704,Manhattan,Private room,73,670,1200,1,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Smoking allowed', 'Doorman', 'Elevator', 'Buzzer/wireless intercom', 'Heating', 'Suitable for events', 'Washer', 'Dryer']",United States,New York,100,9,10
13265567,Appartement très tendance en plein centre ville.,74710222,Sébastien,Le Plateau,-73.57039,45.51664,Le Plateau-Mont-Royal,Entire home/apt,90,1347,5390,1,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Smoking allowed', 'Breakfast', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Suitable for events', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace']",Canada,Montreal,94,10,10
12902610,Artsy 4BR in Plateau by Sonder,12243051,Sonder,Gay Village,-73.58256,45.51664,Le Plateau,Entire home/apt,152,1347,5390,2,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free street parking', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Private living room', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Long term stays allowed']",Canada,Montreal,94,10,10
12902975,Big Room private Bath + Kitchen,30649536,Michael,Windsor Terrace,-73.97227,40.64933,Brooklyn,Private room,45,1347,5390,1,"['Internet', 'Wifi', 'Kitchen', 'Heating', 'Essentials']",United States,New York,93,9,9
13155211,Hip 2BR in Downtown Montréal by Sonder,12243051,Sonder,Gay Village,-73.57803,45.50165,Downtown Montreal,Entire home/apt,90,1347,5390,2,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Free street parking', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Keypad', 'Private living room', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Long term stays allowed']",Canada,Montreal,92,9,10
13165887,Vela Luxury Apartment HUTB-001280,10249776,Schwarz,Dreta de l'Eixample,2.1653,41.39294,Dreta de l'Eixample,Entire home/apt,295,1347,5390,3,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Elevator', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Long term stays allowed', 'Host greets you']",Spain,Barcelona,98,9,10
13176532,Fully Furnished in Causeway bay,4584648,Ivy,Sheung Wan,114.18065,22.27804,Wan Chai,Private room,243,1347,5390,30,"['Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Washer', 'Smoke detector', 'Fire extinguisher', 'Essentials', 'Lock on bedroom door', 'Hangers', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Private entrance', 'Hot water', 'Host greets you']",Hong Kong,Hong Kong,80,8,10
